SIGLO,AÑO,CALIDADES,GENERO,TOTAL
XVIII,1740,SIN_CATEGORÍA,F,0
XVIII,1740,SIN_CATEGORÍA,M,0
XVIII,1741,CASTIZA,F,0
XVIII,1741,CASTIZA,M,0
XVIII,1741,ESPAÑOLA,F,49
XVIII,1741,ESPAÑOLA,M,39
XVIII,1741,INDIA,F,40
XVIII,1741,INDIA,M,37
XVIII,1741,MESTIZA,F,12
XVIII,1741,MESTIZA,M,8
XVIII,1741,MORISCA,F,5
XVIII,1741,MORISCA,M,3
XVIII,1741,MULATA,F,21
XVIII,1741,MULATA,M,23
XVIII,1741,NEGRA,F,0
XVIII,1741,NEGRA,M,1
XVIII,1741,SIN_CATEGORÍA,F,0
XVIII,1741,SIN_CATEGORÍA,M,2
XVIII,1742,CASTIZA,F,0
XVIII,1742,CASTIZA,M,0
XVIII,1742,ESPAÑOLA,F,58
XVIII,1742,ESPAÑOLA,M,54
XVIII,1742,INDIA,F,34
XVIII,1742,INDIA,M,46
XVIII,1742,MESTIZA,F,8
XVIII,1742,MESTIZA,M,9
XVIII,1742,MORISCA,F,2
XVIII,1742,MORISCA,M,6
XVIII,1742,MULATA,F,18
XVIII,1742,MULATA,M,13
XVIII,1742,NEGRA,F,0
XVIII,1742,NEGRA,M,0
XVIII,1742,SIN_CATEGORÍA,F,0
XVIII,1742,SIN_CATEGORÍA,M,1
XVIII,1743,CASTIZA,F,0
XVIII,1743,CASTIZA,M,0
XVIII,1743,ESPAÑOLA,F,44
XVIII,1743,ESPAÑOLA,M,43
XVIII,1743,INDIA,F,51
XVIII,1743,INDIA,M,51
XVIII,1743,MESTIZA,F,9
XVIII,1743,MESTIZA,M,7
XVIII,1743,MORISCA,F,5
XVIII,1743,MORISCA,M,5
XVIII,1743,MULATA,F,16
XVIII,1743,MULATA,M,11
XVIII,1743,NEGRA,F,0
XVIII,1743,NEGRA,M,0
XVIII,1743,SIN_CATEGORÍA,F,1
XVIII,1743,SIN_CATEGORÍA,M,1
XVIII,1744,CASTIZA,F,0
XVIII,1744,CASTIZA,M,0
XVIII,1744,ESPAÑOLA,F,36
XVIII,1744,ESPAÑOLA,M,45
XVIII,1744,INDIA,F,47
XVIII,1744,INDIA,M,31
XVIII,1744,MESTIZA,F,7
XVIII,1744,MESTIZA,M,9
XVIII,1744,MORISCA,F,1
XVIII,1744,MORISCA,M,4
XVIII,1744,MULATA,F,20
XVIII,1744,MULATA,M,13
XVIII,1744,NEGRA,F,0
XVIII,1744,NEGRA,M,0
XVIII,1744,SIN_CATEGORÍA,F,2
XVIII,1744,SIN_CATEGORÍA,M,1
XVIII,1745,CASTIZA,F,0
XVIII,1745,CASTIZA,M,0
XVIII,1745,ESPAÑOLA,F,42
XVIII,1745,ESPAÑOLA,M,42
XVIII,1745,INDIA,F,59
XVIII,1745,INDIA,M,54
XVIII,1745,MESTIZA,F,4
XVIII,1745,MESTIZA,M,8
XVIII,1745,MORISCA,F,5
XVIII,1745,MORISCA,M,3
XVIII,1745,MULATA,F,12
XVIII,1745,MULATA,M,14
XVIII,1745,NEGRA,F,0
XVIII,1745,NEGRA,M,0
XVIII,1745,SIN_CATEGORÍA,F,2
XVIII,1745,SIN_CATEGORÍA,M,0
XVIII,1746,CASTIZA,F,0
XVIII,1746,CASTIZA,M,0
XVIII,1746,ESPAÑOLA,F,67
XVIII,1746,ESPAÑOLA,M,54
XVIII,1746,INDIA,F,61
XVIII,1746,INDIA,M,47
XVIII,1746,MESTIZA,F,4
XVIII,1746,MESTIZA,M,10
XVIII,1746,MORISCA,F,9
XVIII,1746,MORISCA,M,7
XVIII,1746,MULATA,F,16
XVIII,1746,MULATA,M,18
XVIII,1746,NEGRA,F,0
XVIII,1746,NEGRA,M,0
XVIII,1746,SIN_CATEGORÍA,F,2
XVIII,1746,SIN_CATEGORÍA,M,2
XVIII,1747,CASTIZA,F,0
XVIII,1747,CASTIZA,M,0
XVIII,1747,ESPAÑOLA,F,60
XVIII,1747,ESPAÑOLA,M,63
XVIII,1747,INDIA,F,74
XVIII,1747,INDIA,M,66
XVIII,1747,MESTIZA,F,24
XVIII,1747,MESTIZA,M,15
XVIII,1747,MORISCA,F,7
XVIII,1747,MORISCA,M,6
XVIII,1747,MULATA,F,30
XVIII,1747,MULATA,M,26
XVIII,1747,NEGRA,F,1
XVIII,1747,NEGRA,M,1
XVIII,1747,SIN_CATEGORÍA,F,2
XVIII,1747,SIN_CATEGORÍA,M,2
XVIII,1748,CASTIZA,F,0
XVIII,1748,CASTIZA,M,0
XVIII,1748,ESPAÑOLA,F,91
XVIII,1748,ESPAÑOLA,M,68
XVIII,1748,INDIA,F,96
XVIII,1748,INDIA,M,108
XVIII,1748,MESTIZA,F,17
XVIII,1748,MESTIZA,M,26
XVIII,1748,MORISCA,F,12
XVIII,1748,MORISCA,M,4
XVIII,1748,MULATA,F,24
XVIII,1748,MULATA,M,33
XVIII,1748,NEGRA,F,0
XVIII,1748,NEGRA,M,0
XVIII,1748,SIN_CATEGORÍA,F,1
XVIII,1748,SIN_CATEGORÍA,M,5
XVIII,1749,CASTIZA,F,0
XVIII,1749,CASTIZA,M,0
XVIII,1749,ESPAÑOLA,F,57
XVIII,1749,ESPAÑOLA,M,56
XVIII,1749,INDIA,F,61
XVIII,1749,INDIA,M,60
XVIII,1749,MESTIZA,F,10
XVIII,1749,MESTIZA,M,14
XVIII,1749,MORISCA,F,8
XVIII,1749,MORISCA,M,9
XVIII,1749,MULATA,F,15
XVIII,1749,MULATA,M,18
XVIII,1749,NEGRA,F,0
XVIII,1749,NEGRA,M,0
XVIII,1749,SIN_CATEGORÍA,F,0
XVIII,1749,SIN_CATEGORÍA,M,5
XVIII,1750,CASTIZA,F,0
XVIII,1750,CASTIZA,M,0
XVIII,1750,ESPAÑOLA,F,69
XVIII,1750,ESPAÑOLA,M,68
XVIII,1750,INDIA,F,68
XVIII,1750,INDIA,M,70
XVIII,1750,MESTIZA,F,10
XVIII,1750,MESTIZA,M,10
XVIII,1750,MORISCA,F,11
XVIII,1750,MORISCA,M,6
XVIII,1750,MULATA,F,20
XVIII,1750,MULATA,M,18
XVIII,1750,NEGRA,F,0
XVIII,1750,NEGRA,M,1
XVIII,1750,SIN_CATEGORÍA,F,3
XVIII,1750,SIN_CATEGORÍA,M,6
XVIII,1751,CASTIZA,F,0
XVIII,1751,CASTIZA,M,1
XVIII,1751,ESPAÑOLA,F,61
XVIII,1751,ESPAÑOLA,M,65
XVIII,1751,INDIA,F,56
XVIII,1751,INDIA,M,56
XVIII,1751,MESTIZA,F,13
XVIII,1751,MESTIZA,M,10
XVIII,1751,MORISCA,F,11
XVIII,1751,MORISCA,M,9
XVIII,1751,MULATA,F,16
XVIII,1751,MULATA,M,22
XVIII,1751,NEGRA,F,0
XVIII,1751,NEGRA,M,1
XVIII,1751,SIN_CATEGORÍA,F,3
XVIII,1751,SIN_CATEGORÍA,M,5
XVIII,1752,CASTIZA,F,0
XVIII,1752,CASTIZA,M,0
XVIII,1752,ESPAÑOLA,F,38
XVIII,1752,ESPAÑOLA,M,47
XVIII,1752,INDIA,F,48
XVIII,1752,INDIA,M,39
XVIII,1752,MESTIZA,F,4
XVIII,1752,MESTIZA,M,6
XVIII,1752,MORISCA,F,12
XVIII,1752,MORISCA,M,7
XVIII,1752,MULATA,F,15
XVIII,1752,MULATA,M,15
XVIII,1752,NEGRA,F,0
XVIII,1752,NEGRA,M,0
XVIII,1752,SIN_CATEGORÍA,F,0
XVIII,1752,SIN_CATEGORÍA,M,0
XVIII,1753,CASTIZA,F,0
XVIII,1753,CASTIZA,M,0
XVIII,1753,ESPAÑOLA,F,43
XVIII,1753,ESPAÑOLA,M,29
XVIII,1753,INDIA,F,40
XVIII,1753,INDIA,M,35
XVIII,1753,MESTIZA,F,12
XVIII,1753,MESTIZA,M,2
XVIII,1753,MORISCA,F,7
XVIII,1753,MORISCA,M,9
XVIII,1753,MULATA,F,15
XVIII,1753,MULATA,M,11
XVIII,1753,NEGRA,F,0
XVIII,1753,NEGRA,M,0
XVIII,1753,SIN_CATEGORÍA,F,0
XVIII,1753,SIN_CATEGORÍA,M,1
XVIII,1754,CASTIZA,F,1
XVIII,1754,CASTIZA,M,0
XVIII,1754,ESPAÑOLA,F,36
XVIII,1754,ESPAÑOLA,M,27
XVIII,1754,INDIA,F,36
XVIII,1754,INDIA,M,33
XVIII,1754,MESTIZA,F,10
XVIII,1754,MESTIZA,M,3
XVIII,1754,MORISCA,F,2
XVIII,1754,MORISCA,M,6
XVIII,1754,MULATA,F,10
XVIII,1754,MULATA,M,8
XVIII,1754,NEGRA,F,0
XVIII,1754,NEGRA,M,0
XVIII,1754,SIN_CATEGORÍA,F,0
XVIII,1754,SIN_CATEGORÍA,M,0
XVIII,1755,CASTIZA,F,0
XVIII,1755,CASTIZA,M,0
XVIII,1755,ESPAÑOLA,F,36
XVIII,1755,ESPAÑOLA,M,28
XVIII,1755,INDIA,F,35
XVIII,1755,INDIA,M,33
XVIII,1755,MESTIZA,F,9
XVIII,1755,MESTIZA,M,4
XVIII,1755,MORISCA,F,5
XVIII,1755,MORISCA,M,4
XVIII,1755,MULATA,F,18
XVIII,1755,MULATA,M,11
XVIII,1755,NEGRA,F,0
XVIII,1755,NEGRA,M,0
XVIII,1755,SIN_CATEGORÍA,F,0
XVIII,1755,SIN_CATEGORÍA,M,0
XVIII,1756,CASTIZA,F,0
XVIII,1756,CASTIZA,M,1
XVIII,1756,ESPAÑOLA,F,53
XVIII,1756,ESPAÑOLA,M,35
XVIII,1756,INDIA,F,35
XVIII,1756,INDIA,M,43
XVIII,1756,MESTIZA,F,8
XVIII,1756,MESTIZA,M,10
XVIII,1756,MORISCA,F,7
XVIII,1756,MORISCA,M,7
XVIII,1756,MULATA,F,25
XVIII,1756,MULATA,M,15
XVIII,1756,NEGRA,F,1
XVIII,1756,NEGRA,M,2
XVIII,1756,SIN_CATEGORÍA,F,1
XVIII,1756,SIN_CATEGORÍA,M,0
XVIII,1757,CASTIZA,F,0
XVIII,1757,CASTIZA,M,0
XVIII,1757,ESPAÑOLA,F,61
XVIII,1757,ESPAÑOLA,M,43
XVIII,1757,INDIA,F,32
XVIII,1757,INDIA,M,31
XVIII,1757,MESTIZA,F,8
XVIII,1757,MESTIZA,M,7
XVIII,1757,MORISCA,F,15
XVIII,1757,MORISCA,M,9
XVIII,1757,MULATA,F,19
XVIII,1757,MULATA,M,18
XVIII,1757,NEGRA,F,1
XVIII,1757,NEGRA,M,1
XVIII,1757,SIN_CATEGORÍA,F,1
XVIII,1757,SIN_CATEGORÍA,M,0
XVIII,1758,CASTIZA,F,0
XVIII,1758,CASTIZA,M,0
XVIII,1758,ESPAÑOLA,F,45
XVIII,1758,ESPAÑOLA,M,30
XVIII,1758,INDIA,F,44
XVIII,1758,INDIA,M,44
XVIII,1758,MESTIZA,F,11
XVIII,1758,MESTIZA,M,11
XVIII,1758,MORISCA,F,10
XVIII,1758,MORISCA,M,10
XVIII,1758,MULATA,F,21
XVIII,1758,MULATA,M,21
XVIII,1758,NEGRA,F,0
XVIII,1758,NEGRA,M,0
XVIII,1758,SIN_CATEGORÍA,F,0
XVIII,1758,SIN_CATEGORÍA,M,0
XVIII,1759,CASTIZA,F,0
XVIII,1759,CASTIZA,M,0
XVIII,1759,ESPAÑOLA,F,49
XVIII,1759,ESPAÑOLA,M,35
XVIII,1759,INDIA,F,39
XVIII,1759,INDIA,M,26
XVIII,1759,MESTIZA,F,6
XVIII,1759,MESTIZA,M,4
XVIII,1759,MORISCA,F,8
XVIII,1759,MORISCA,M,6
XVIII,1759,MULATA,F,30
XVIII,1759,MULATA,M,16
XVIII,1759,NEGRA,F,1
XVIII,1759,NEGRA,M,0
XVIII,1759,SIN_CATEGORÍA,F,0
XVIII,1759,SIN_CATEGORÍA,M,0
XVIII,1760,CASTIZA,F,0
XVIII,1760,CASTIZA,M,0
XVIII,1760,ESPAÑOLA,F,53
XVIII,1760,ESPAÑOLA,M,47
XVIII,1760,INDIA,F,40
XVIII,1760,INDIA,M,26
XVIII,1760,MESTIZA,F,9
XVIII,1760,MESTIZA,M,9
XVIII,1760,MORISCA,F,1
XVIII,1760,MORISCA,M,6
XVIII,1760,MULATA,F,19
XVIII,1760,MULATA,M,19
XVIII,1760,NEGRA,F,0
XVIII,1760,NEGRA,M,1
XVIII,1760,SIN_CATEGORÍA,F,0
XVIII,1760,SIN_CATEGORÍA,M,1
XVIII,1761,CASTIZA,F,1
XVIII,1761,CASTIZA,M,0
XVIII,1761,ESPAÑOLA,F,45
XVIII,1761,ESPAÑOLA,M,59
XVIII,1761,INDIA,F,62
XVIII,1761,INDIA,M,62
XVIII,1761,MESTIZA,F,14
XVIII,1761,MESTIZA,M,11
XVIII,1761,MORISCA,F,7
XVIII,1761,MORISCA,M,9
XVIII,1761,MULATA,F,15
XVIII,1761,MULATA,M,32
XVIII,1761,NEGRA,F,0
XVIII,1761,NEGRA,M,0
XVIII,1761,SIN_CATEGORÍA,F,0
XVIII,1761,SIN_CATEGORÍA,M,0
XVIII,1762,CASTIZA,F,3
XVIII,1762,CASTIZA,M,6
XVIII,1762,ESPAÑOLA,F,93
XVIII,1762,ESPAÑOLA,M,101
XVIII,1762,INDIA,F,151
XVIII,1762,INDIA,M,145
XVIII,1762,MESTIZA,F,30
XVIII,1762,MESTIZA,M,26
XVIII,1762,MORISCA,F,29
XVIII,1762,MORISCA,M,32
XVIII,1762,MULATA,F,61
XVIII,1762,MULATA,M,42
XVIII,1762,NEGRA,F,0
XVIII,1762,NEGRA,M,1
XVIII,1762,SIN_CATEGORÍA,F,1
XVIII,1762,SIN_CATEGORÍA,M,0
XVIII,1763,CASTIZA,F,15
XVIII,1763,CASTIZA,M,10
XVIII,1763,ESPAÑOLA,F,123
XVIII,1763,ESPAÑOLA,M,95
XVIII,1763,INDIA,F,222
XVIII,1763,INDIA,M,241
XVIII,1763,MESTIZA,F,31
XVIII,1763,MESTIZA,M,18
XVIII,1763,MORISCA,F,38
XVIII,1763,MORISCA,M,36
XVIII,1763,MULATA,F,70
XVIII,1763,MULATA,M,58
XVIII,1763,NEGRA,F,0
XVIII,1763,NEGRA,M,0
XVIII,1763,SIN_CATEGORÍA,F,2
XVIII,1763,SIN_CATEGORÍA,M,1
XVIII,1764,CASTIZA,F,3
XVIII,1764,CASTIZA,M,4
XVIII,1764,ESPAÑOLA,F,94
XVIII,1764,ESPAÑOLA,M,44
XVIII,1764,INDIA,F,30
XVIII,1764,INDIA,M,28
XVIII,1764,MESTIZA,F,19
XVIII,1764,MESTIZA,M,11
XVIII,1764,MORISCA,F,11
XVIII,1764,MORISCA,M,11
XVIII,1764,MULATA,F,20
XVIII,1764,MULATA,M,20
XVIII,1764,NEGRA,F,0
XVIII,1764,NEGRA,M,2
XVIII,1764,SIN_CATEGORÍA,F,0
XVIII,1764,SIN_CATEGORÍA,M,0
XVIII,1765,CASTIZA,F,2
XVIII,1765,CASTIZA,M,1
XVIII,1765,ESPAÑOLA,F,48
XVIII,1765,ESPAÑOLA,M,73
XVIII,1765,INDIA,F,22
XVIII,1765,INDIA,M,38
XVIII,1765,MESTIZA,F,17
XVIII,1765,MESTIZA,M,14
XVIII,1765,MORISCA,F,16
XVIII,1765,MORISCA,M,19
XVIII,1765,MULATA,F,20
XVIII,1765,MULATA,M,29
XVIII,1765,NEGRA,F,0
XVIII,1765,NEGRA,M,0
XVIII,1765,SIN_CATEGORÍA,F,0
XVIII,1765,SIN_CATEGORÍA,M,1
XVIII,1766,CASTIZA,F,1
XVIII,1766,CASTIZA,M,1
XVIII,1766,ESPAÑOLA,F,57
XVIII,1766,ESPAÑOLA,M,55
XVIII,1766,INDIA,F,31
XVIII,1766,INDIA,M,20
XVIII,1766,MESTIZA,F,8
XVIII,1766,MESTIZA,M,18
XVIII,1766,MORISCA,F,15
XVIII,1766,MORISCA,M,12
XVIII,1766,MULATA,F,15
XVIII,1766,MULATA,M,19
XVIII,1766,NEGRA,F,0
XVIII,1766,NEGRA,M,0
XVIII,1766,SIN_CATEGORÍA,F,0
XVIII,1766,SIN_CATEGORÍA,M,1
XVIII,1767,CASTIZA,F,4
XVIII,1767,CASTIZA,M,3
XVIII,1767,ESPAÑOLA,F,58
XVIII,1767,ESPAÑOLA,M,52
XVIII,1767,INDIA,F,37
XVIII,1767,INDIA,M,26
XVIII,1767,MESTIZA,F,11
XVIII,1767,MESTIZA,M,13
XVIII,1767,MORISCA,F,19
XVIII,1767,MORISCA,M,9
XVIII,1767,MULATA,F,27
XVIII,1767,MULATA,M,19
XVIII,1767,NEGRA,F,0
XVIII,1767,NEGRA,M,0
XVIII,1767,SIN_CATEGORÍA,F,0
XVIII,1767,SIN_CATEGORÍA,M,0
XVIII,1768,CASTIZA,F,6
XVIII,1768,CASTIZA,M,7
XVIII,1768,ESPAÑOLA,F,97
XVIII,1768,ESPAÑOLA,M,78
XVIII,1768,INDIA,F,115
XVIII,1768,INDIA,M,121
XVIII,1768,MESTIZA,F,8
XVIII,1768,MESTIZA,M,14
XVIII,1768,MORISCA,F,29
XVIII,1768,MORISCA,M,24
XVIII,1768,MULATA,F,49
XVIII,1768,MULATA,M,36
XVIII,1768,NEGRA,F,9
XVIII,1768,NEGRA,M,10
XVIII,1768,SIN_CATEGORÍA,F,2
XVIII,1768,SIN_CATEGORÍA,M,0
XVIII,1769,CASTIZA,F,0
XVIII,1769,CASTIZA,M,1
XVIII,1769,ESPAÑOLA,F,88
XVIII,1769,ESPAÑOLA,M,77
XVIII,1769,INDIA,F,58
XVIII,1769,INDIA,M,68
XVIII,1769,MESTIZA,F,17
XVIII,1769,MESTIZA,M,11
XVIII,1769,MORISCA,F,36
XVIII,1769,MORISCA,M,18
XVIII,1769,MULATA,F,47
XVIII,1769,MULATA,M,44
XVIII,1769,NEGRA,F,1
XVIII,1769,NEGRA,M,0
XVIII,1769,SIN_CATEGORÍA,F,2
XVIII,1769,SIN_CATEGORÍA,M,1
XVIII,1770,CASTIZA,F,2
XVIII,1770,CASTIZA,M,0
XVIII,1770,ESPAÑOLA,F,88
XVIII,1770,ESPAÑOLA,M,67
XVIII,1770,INDIA,F,86
XVIII,1770,INDIA,M,89
XVIII,1770,MESTIZA,F,18
XVIII,1770,MESTIZA,M,11
XVIII,1770,MORISCA,F,34
XVIII,1770,MORISCA,M,32
XVIII,1770,MULATA,F,39
XVIII,1770,MULATA,M,42
XVIII,1770,NEGRA,F,0
XVIII,1770,NEGRA,M,0
XVIII,1770,SIN_CATEGORÍA,F,0
XVIII,1770,SIN_CATEGORÍA,M,3
XVIII,1771,CASTIZA,F,1
XVIII,1771,CASTIZA,M,2
XVIII,1771,ESPAÑOLA,F,106
XVIII,1771,ESPAÑOLA,M,89
XVIII,1771,INDIA,F,50
XVIII,1771,INDIA,M,67
XVIII,1771,MESTIZA,F,15
XVIII,1771,MESTIZA,M,11
XVIII,1771,MORISCA,F,32
XVIII,1771,MORISCA,M,31
XVIII,1771,MULATA,F,25
XVIII,1771,MULATA,M,43
XVIII,1771,NEGRA,F,3
XVIII,1771,NEGRA,M,0
XVIII,1771,SIN_CATEGORÍA,F,2
XVIII,1771,SIN_CATEGORÍA,M,1
XVIII,1772,CASTIZA,F,0
XVIII,1772,CASTIZA,M,0
XVIII,1772,ESPAÑOLA,F,102
XVIII,1772,ESPAÑOLA,M,75
XVIII,1772,INDIA,F,58
XVIII,1772,INDIA,M,49
XVIII,1772,MESTIZA,F,15
XVIII,1772,MESTIZA,M,16
XVIII,1772,MORISCA,F,20
XVIII,1772,MORISCA,M,11
XVIII,1772,MULATA,F,48
XVIII,1772,MULATA,M,45
XVIII,1772,NEGRA,F,0
XVIII,1772,NEGRA,M,0
XVIII,1772,SIN_CATEGORÍA,F,2
XVIII,1772,SIN_CATEGORÍA,M,2
XVIII,1773,CASTIZA,F,0
XVIII,1773,CASTIZA,M,0
XVIII,1773,ESPAÑOLA,F,91
XVIII,1773,ESPAÑOLA,M,100
XVIII,1773,INDIA,F,57
XVIII,1773,INDIA,M,69
XVIII,1773,MESTIZA,F,15
XVIII,1773,MESTIZA,M,15
XVIII,1773,MORISCA,F,24
XVIII,1773,MORISCA,M,22
XVIII,1773,MULATA,F,46
XVIII,1773,MULATA,M,58
XVIII,1773,NEGRA,F,3
XVIII,1773,NEGRA,M,5
XVIII,1773,SIN_CATEGORÍA,F,3
XVIII,1773,SIN_CATEGORÍA,M,4
XVIII,1774,CASTIZA,F,0
XVIII,1774,CASTIZA,M,0
XVIII,1774,ESPAÑOLA,F,92
XVIII,1774,ESPAÑOLA,M,77
XVIII,1774,INDIA,F,57
XVIII,1774,INDIA,M,76
XVIII,1774,MESTIZA,F,13
XVIII,1774,MESTIZA,M,18
XVIII,1774,MORISCA,F,32
XVIII,1774,MORISCA,M,23
XVIII,1774,MULATA,F,53
XVIII,1774,MULATA,M,53
XVIII,1774,NEGRA,F,0
XVIII,1774,NEGRA,M,0
XVIII,1774,SIN_CATEGORÍA,F,3
XVIII,1774,SIN_CATEGORÍA,M,3
XVIII,1775,CASTIZA,F,2
XVIII,1775,CASTIZA,M,1
XVIII,1775,ESPAÑOLA,F,102
XVIII,1775,ESPAÑOLA,M,89
XVIII,1775,INDIA,F,62
XVIII,1775,INDIA,M,53
XVIII,1775,MESTIZA,F,12
XVIII,1775,MESTIZA,M,23
XVIII,1775,MORISCA,F,23
XVIII,1775,MORISCA,M,23
XVIII,1775,MULATA,F,52
XVIII,1775,MULATA,M,58
XVIII,1775,NEGRA,F,0
XVIII,1775,NEGRA,M,0
XVIII,1775,SIN_CATEGORÍA,F,2
XVIII,1775,SIN_CATEGORÍA,M,5
XVIII,1776,CASTIZA,F,0
XVIII,1776,CASTIZA,M,1
XVIII,1776,ESPAÑOLA,F,96
XVIII,1776,ESPAÑOLA,M,87
XVIII,1776,INDIA,F,101
XVIII,1776,INDIA,M,73
XVIII,1776,MESTIZA,F,10
XVIII,1776,MESTIZA,M,10
XVIII,1776,MORISCA,F,26
XVIII,1776,MORISCA,M,20
XVIII,1776,MULATA,F,36
XVIII,1776,MULATA,M,36
XVIII,1776,NEGRA,F,0
XVIII,1776,NEGRA,M,2
XVIII,1776,SIN_CATEGORÍA,F,1
XVIII,1776,SIN_CATEGORÍA,M,4
XVIII,1777,CASTIZA,F,2
XVIII,1777,CASTIZA,M,0
XVIII,1777,ESPAÑOLA,F,115
XVIII,1777,ESPAÑOLA,M,112
XVIII,1777,INDIA,F,108
XVIII,1777,INDIA,M,113
XVIII,1777,MESTIZA,F,25
XVIII,1777,MESTIZA,M,25
XVIII,1777,MORISCA,F,26
XVIII,1777,MORISCA,M,29
XVIII,1777,MULATA,F,38
XVIII,1777,MULATA,M,41
XVIII,1777,NEGRA,F,0
XVIII,1777,NEGRA,M,0
XVIII,1777,SIN_CATEGORÍA,F,3
XVIII,1777,SIN_CATEGORÍA,M,4
XVIII,1778,CASTIZA,F,1
XVIII,1778,CASTIZA,M,1
XVIII,1778,ESPAÑOLA,F,136
XVIII,1778,ESPAÑOLA,M,93
XVIII,1778,INDIA,F,129
XVIII,1778,INDIA,M,122
XVIII,1778,MESTIZA,F,15
XVIII,1778,MESTIZA,M,17
XVIII,1778,MORISCA,F,20
XVIII,1778,MORISCA,M,29
XVIII,1778,MULATA,F,39
XVIII,1778,MULATA,M,31
XVIII,1778,NEGRA,F,0
XVIII,1778,NEGRA,M,1
XVIII,1778,SIN_CATEGORÍA,F,5
XVIII,1778,SIN_CATEGORÍA,M,2
XVIII,1779,CASTIZA,F,1
XVIII,1779,CASTIZA,M,3
XVIII,1779,ESPAÑOLA,F,125
XVIII,1779,ESPAÑOLA,M,93
XVIII,1779,INDIA,F,188
XVIII,1779,INDIA,M,163
XVIII,1779,MESTIZA,F,36
XVIII,1779,MESTIZA,M,31
XVIII,1779,MORISCA,F,44
XVIII,1779,MORISCA,M,39
XVIII,1779,MULATA,F,50
XVIII,1779,MULATA,M,49
XVIII,1779,NEGRA,F,0
XVIII,1779,NEGRA,M,0
XVIII,1779,SIN_CATEGORÍA,F,1
XVIII,1779,SIN_CATEGORÍA,M,1
XVIII,1780,CASTIZA,F,13
XVIII,1780,CASTIZA,M,10
XVIII,1780,ESPAÑOLA,F,313
XVIII,1780,ESPAÑOLA,M,251
XVIII,1780,INDIA,F,612
XVIII,1780,INDIA,M,554
XVIII,1780,MESTIZA,F,107
XVIII,1780,MESTIZA,M,98
XVIII,1780,MORISCA,F,95
XVIII,1780,MORISCA,M,89
XVIII,1780,MULATA,F,100
XVIII,1780,MULATA,M,74
XVIII,1780,NEGRA,F,3
XVIII,1780,NEGRA,M,3
XVIII,1780,SIN_CATEGORÍA,F,15
XVIII,1780,SIN_CATEGORÍA,M,10
XVIII,1781,CASTIZA,F,2
XVIII,1781,CASTIZA,M,4
XVIII,1781,ESPAÑOLA,F,72
XVIII,1781,ESPAÑOLA,M,86
XVIII,1781,INDIA,F,109
XVIII,1781,INDIA,M,94
XVIII,1781,MESTIZA,F,19
XVIII,1781,MESTIZA,M,19
XVIII,1781,MORISCA,F,12
XVIII,1781,MORISCA,M,11
XVIII,1781,MULATA,F,11
XVIII,1781,MULATA,M,16
XVIII,1781,NEGRA,F,1
XVIII,1781,NEGRA,M,2
XVIII,1781,SIN_CATEGORÍA,F,4
XVIII,1781,SIN_CATEGORÍA,M,3
XVIII,1782,CASTIZA,F,1
XVIII,1782,CASTIZA,M,5
XVIII,1782,ESPAÑOLA,F,116
XVIII,1782,ESPAÑOLA,M,88
XVIII,1782,INDIA,F,164
XVIII,1782,INDIA,M,132
XVIII,1782,MESTIZA,F,28
XVIII,1782,MESTIZA,M,15
XVIII,1782,MORISCA,F,19
XVIII,1782,MORISCA,M,24
XVIII,1782,MULATA,F,31
XVIII,1782,MULATA,M,29
XVIII,1782,NEGRA,F,0
XVIII,1782,NEGRA,M,1
XVIII,1782,SIN_CATEGORÍA,F,5
XVIII,1782,SIN_CATEGORÍA,M,5
XVIII,1783,CASTIZA,F,0
XVIII,1783,CASTIZA,M,0
XVIII,1783,ESPAÑOLA,F,73
XVIII,1783,ESPAÑOLA,M,93
XVIII,1783,INDIA,F,130
XVIII,1783,INDIA,M,110
XVIII,1783,MESTIZA,F,33
XVIII,1783,MESTIZA,M,17
XVIII,1783,MORISCA,F,9
XVIII,1783,MORISCA,M,17
XVIII,1783,MULATA,F,17
XVIII,1783,MULATA,M,14
XVIII,1783,NEGRA,F,2
XVIII,1783,NEGRA,M,0
XVIII,1783,SIN_CATEGORÍA,F,3
XVIII,1783,SIN_CATEGORÍA,M,5
XVIII,1784,CASTIZA,F,3
XVIII,1784,CASTIZA,M,4
XVIII,1784,ESPAÑOLA,F,127
XVIII,1784,ESPAÑOLA,M,106
XVIII,1784,INDIA,F,124
XVIII,1784,INDIA,M,162
XVIII,1784,MESTIZA,F,19
XVIII,1784,MESTIZA,M,19
XVIII,1784,MORISCA,F,21
XVIII,1784,MORISCA,M,16
XVIII,1784,MULATA,F,29
XVIII,1784,MULATA,M,19
XVIII,1784,NEGRA,F,3
XVIII,1784,NEGRA,M,1
XVIII,1784,SIN_CATEGORÍA,F,2
XVIII,1784,SIN_CATEGORÍA,M,2
XVIII,1785,CASTIZA,F,3
XVIII,1785,CASTIZA,M,2
XVIII,1785,ESPAÑOLA,F,226
XVIII,1785,ESPAÑOLA,M,163
XVIII,1785,INDIA,F,409
XVIII,1785,INDIA,M,414
XVIII,1785,MESTIZA,F,57
XVIII,1785,MESTIZA,M,48
XVIII,1785,MORISCA,F,27
XVIII,1785,MORISCA,M,20
XVIII,1785,MULATA,F,38
XVIII,1785,MULATA,M,43
XVIII,1785,NEGRA,F,1
XVIII,1785,NEGRA,M,1
