SIGLO,AÑO,ETNIA_M,ETNIA_F,MATRIMONIOS
XVIII,1738,MESTIZO,CASTIZA,0
XVIII,1738,MESTIZO,ESPAÑOLA,4
XVIII,1738,MESTIZO,INDIA,0
XVIII,1738,MESTIZO,MESTIZA,3
XVIII,1738,MESTIZO,MORISCA,1
XVIII,1738,MESTIZO,MULATA,1
XVIII,1738,MORISCO,CASTIZA,0
XVIII,1738,MORISCO,ESPAÑOLA,1
XVIII,1738,MORISCO,INDIA,1
XVIII,1738,MORISCO,MESTIZA,1
XVIII,1738,MORISCO,MORISCA,0
XVIII,1738,MORISCO,MULATA,0
XVIII,1738,MULATO,CASTIZA,0
XVIII,1738,MULATO,ESPAÑOLA,2
XVIII,1738,MULATO,INDIA,8
XVIII,1738,MULATO,MESTIZA,5
XVIII,1738,MULATO,MORISCA,4
XVIII,1738,MULATO,MULATA,4
XVIII,1738,NEGRO,FEMENINA SIN CATEG.,0
XVIII,1739,CASTIZO,CASTIZA,0
XVIII,1739,CASTIZO,ESPAÑOLA,0
XVIII,1739,CASTIZO,INDIA,0
XVIII,1739,CASTIZO,MESTIZA,0
XVIII,1739,CASTIZO,MORISCA,0
XVIII,1739,CASTIZO,MULATA,0
XVIII,1739,ESPAÑOL,CASTIZA,0
XVIII,1739,ESPAÑOL,ESPAÑOLA,41
XVIII,1739,ESPAÑOL,INDIA,3
XVIII,1739,ESPAÑOL,MESTIZA,6
XVIII,1739,ESPAÑOL,MORISCA,2
XVIII,1739,ESPAÑOL,MULATA,2
XVIII,1739,INDIO,CASTIZA,0
XVIII,1739,INDIO,ESPAÑOLA,2
XVIII,1739,INDIO,INDIA,53
XVIII,1739,INDIO,MESTIZA,8
XVIII,1739,INDIO,MORISCA,12
XVIII,1739,INDIO,MULATA,17
XVIII,1739,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,2
XVIII,1739,MESTIZO,CASTIZA,0
XVIII,1739,MESTIZO,ESPAÑOLA,5
XVIII,1739,MESTIZO,INDIA,3
XVIII,1739,MESTIZO,MESTIZA,3
XVIII,1739,MESTIZO,MORISCA,4
XVIII,1739,MESTIZO,MULATA,3
XVIII,1739,MORISCO,CASTIZA,0
XVIII,1739,MORISCO,ESPAÑOLA,3
XVIII,1739,MORISCO,INDIA,2
XVIII,1739,MORISCO,MESTIZA,0
XVIII,1739,MORISCO,MORISCA,4
XVIII,1739,MORISCO,MULATA,0
XVIII,1739,MULATO,CASTIZA,0
XVIII,1739,MULATO,ESPAÑOLA,4
XVIII,1739,MULATO,INDIA,6
XVIII,1739,MULATO,MESTIZA,4
XVIII,1739,MULATO,MORISCA,3
XVIII,1739,MULATO,MULATA,15
XVIII,1739,NEGRO,FEMENINA SIN CATEG.,0
XVIII,1740,CASTIZO,CASTIZA,0
XVIII,1740,CASTIZO,ESPAÑOLA,0
XVIII,1740,CASTIZO,INDIA,0
XVIII,1740,CASTIZO,MESTIZA,0
XVIII,1740,CASTIZO,MORISCA,0
XVIII,1740,CASTIZO,MULATA,0
XVIII,1740,ESPAÑOL,CASTIZA,0
XVIII,1740,ESPAÑOL,ESPAÑOLA,64
XVIII,1740,ESPAÑOL,INDIA,1
XVIII,1740,ESPAÑOL,MESTIZA,1
XVIII,1740,ESPAÑOL,MORISCA,4
XVIII,1740,ESPAÑOL,MULATA,2
XVIII,1740,INDIO,CASTIZA,0
XVIII,1740,INDIO,ESPAÑOLA,2
XVIII,1740,INDIO,INDIA,64
XVIII,1740,INDIO,MESTIZA,9
XVIII,1740,INDIO,MORISCA,10
XVIII,1740,INDIO,MULATA,15
XVIII,1740,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,2
XVIII,1740,MESTIZO,CASTIZA,0
XVIII,1740,MESTIZO,ESPAÑOLA,14
XVIII,1740,MESTIZO,INDIA,4
XVIII,1740,MESTIZO,MESTIZA,17
XVIII,1740,MESTIZO,MORISCA,0
XVIII,1740,MESTIZO,MULATA,1
XVIII,1740,MORISCO,CASTIZA,1
XVIII,1740,MORISCO,ESPAÑOLA,1
XVIII,1740,MORISCO,INDIA,3
XVIII,1740,MORISCO,MESTIZA,0
XVIII,1740,MORISCO,MORISCA,2
XVIII,1740,MORISCO,MULATA,2
XVIII,1740,MULATO,CASTIZA,0
XVIII,1740,MULATO,ESPAÑOLA,3
XVIII,1740,MULATO,INDIA,10
XVIII,1740,MULATO,MESTIZA,5
XVIII,1740,MULATO,MORISCA,3
XVIII,1740,MULATO,MULATA,11
XVIII,1740,NEGRO,FEMENINA SIN CATEG.,0
XVIII,1741,CASTIZO,CASTIZA,0
XVIII,1741,CASTIZO,ESPAÑOLA,0
XVIII,1741,CASTIZO,INDIA,0
XVIII,1741,CASTIZO,MESTIZA,0
XVIII,1741,CASTIZO,MORISCA,0
XVIII,1741,CASTIZO,MULATA,0
XVIII,1741,ESPAÑOL,CASTIZA,0
XVIII,1741,ESPAÑOL,ESPAÑOLA,53
XVIII,1741,ESPAÑOL,INDIA,0
XVIII,1741,ESPAÑOL,MESTIZA,0
XVIII,1741,ESPAÑOL,MORISCA,0
XVIII,1741,ESPAÑOL,MULATA,1
XVIII,1741,INDIO,CASTIZA,0
XVIII,1741,INDIO,ESPAÑOLA,3
XVIII,1741,INDIO,INDIA,44
XVIII,1741,INDIO,MESTIZA,5
XVIII,1741,INDIO,MORISCA,4
XVIII,1741,INDIO,MULATA,11
XVIII,1741,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,5
XVIII,1741,MESTIZO,CASTIZA,0
XVIII,1741,MESTIZO,ESPAÑOLA,5
XVIII,1741,MESTIZO,INDIA,2
XVIII,1741,MESTIZO,MESTIZA,2
XVIII,1741,MESTIZO,MORISCA,1
XVIII,1741,MESTIZO,MULATA,3
XVIII,1741,MORISCO,CASTIZA,0
XVIII,1741,MORISCO,ESPAÑOLA,2
XVIII,1741,MORISCO,INDIA,3
XVIII,1741,MORISCO,MESTIZA,2
XVIII,1741,MORISCO,MORISCA,0
XVIII,1741,MORISCO,MULATA,2
XVIII,1741,MULATO,CASTIZA,0
XVIII,1741,MULATO,ESPAÑOLA,2
XVIII,1741,MULATO,INDIA,5
XVIII,1741,MULATO,MESTIZA,2
XVIII,1741,MULATO,MORISCA,0
XVIII,1741,MULATO,MULATA,7
XVIII,1741,NEGRO,FEMENINA SIN CATEG.,0
XVIII,1742,CASTIZO,CASTIZA,0
XVIII,1742,CASTIZO,ESPAÑOLA,0
XVIII,1742,CASTIZO,INDIA,0
XVIII,1742,CASTIZO,MESTIZA,0
XVIII,1742,CASTIZO,MORISCA,0
XVIII,1742,CASTIZO,MULATA,0
XVIII,1742,ESPAÑOL,CASTIZA,0
XVIII,1742,ESPAÑOL,ESPAÑOLA,37
XVIII,1742,ESPAÑOL,INDIA,1
XVIII,1742,ESPAÑOL,MESTIZA,0
XVIII,1742,ESPAÑOL,MORISCA,1
XVIII,1742,ESPAÑOL,MULATA,0
XVIII,1742,INDIO,CASTIZA,0
XVIII,1742,INDIO,ESPAÑOLA,1
XVIII,1742,INDIO,INDIA,40
XVIII,1742,INDIO,MESTIZA,4
XVIII,1742,INDIO,MORISCA,5
XVIII,1742,INDIO,MULATA,8
XVIII,1742,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,0
XVIII,1742,MESTIZO,CASTIZA,0
XVIII,1742,MESTIZO,ESPAÑOLA,5
XVIII,1742,MESTIZO,INDIA,6
XVIII,1742,MESTIZO,MESTIZA,4
XVIII,1742,MESTIZO,MORISCA,2
XVIII,1742,MESTIZO,MULATA,3
XVIII,1742,MORISCO,CASTIZA,0
XVIII,1742,MORISCO,ESPAÑOLA,0
XVIII,1742,MORISCO,INDIA,0
XVIII,1742,MORISCO,MESTIZA,0
XVIII,1742,MORISCO,MORISCA,1
XVIII,1742,MORISCO,MULATA,1
XVIII,1742,MULATO,CASTIZA,0
XVIII,1742,MULATO,ESPAÑOLA,2
XVIII,1742,MULATO,INDIA,9
XVIII,1742,MULATO,MESTIZA,1
XVIII,1742,MULATO,MORISCA,2
XVIII,1742,MULATO,MULATA,9
XVIII,1742,NEGRO,FEMENINA SIN CATEG.,0
XVIII,1743,CASTIZO,CASTIZA,0
XVIII,1743,CASTIZO,ESPAÑOLA,0
XVIII,1743,CASTIZO,INDIA,0
XVIII,1743,CASTIZO,MESTIZA,0
XVIII,1743,CASTIZO,MORISCA,0
XVIII,1743,CASTIZO,MULATA,0
XVIII,1743,ESPAÑOL,CASTIZA,0
XVIII,1743,ESPAÑOL,ESPAÑOLA,46
XVIII,1743,ESPAÑOL,INDIA,0
XVIII,1743,ESPAÑOL,MESTIZA,3
XVIII,1743,ESPAÑOL,MORISCA,2
XVIII,1743,ESPAÑOL,MULATA,1
XVIII,1743,INDIO,CASTIZA,0
XVIII,1743,INDIO,ESPAÑOLA,2
XVIII,1743,INDIO,INDIA,36
XVIII,1743,INDIO,MESTIZA,7
XVIII,1743,INDIO,MORISCA,8
XVIII,1743,INDIO,MULATA,5
XVIII,1743,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,3
XVIII,1743,MESTIZO,CASTIZA,0
XVIII,1743,MESTIZO,ESPAÑOLA,6
XVIII,1743,MESTIZO,INDIA,2
XVIII,1743,MESTIZO,MESTIZA,4
XVIII,1743,MESTIZO,MORISCA,3
XVIII,1743,MESTIZO,MULATA,1
XVIII,1743,MORISCO,CASTIZA,0
XVIII,1743,MORISCO,ESPAÑOLA,1
XVIII,1743,MORISCO,INDIA,3
XVIII,1743,MORISCO,MESTIZA,1
XVIII,1743,MORISCO,MORISCA,3
XVIII,1743,MORISCO,MULATA,2
XVIII,1743,MULATO,CASTIZA,0
XVIII,1743,MULATO,ESPAÑOLA,1
XVIII,1743,MULATO,INDIA,8
XVIII,1743,MULATO,MESTIZA,3
XVIII,1743,MULATO,MORISCA,2
XVIII,1743,MULATO,MULATA,14
XVIII,1743,NEGRO,FEMENINA SIN CATEG.,0
XVIII,1744,CASTIZO,CASTIZA,0
XVIII,1744,CASTIZO,ESPAÑOLA,0
XVIII,1744,CASTIZO,INDIA,0
XVIII,1744,CASTIZO,MESTIZA,0
XVIII,1744,CASTIZO,MORISCA,0
XVIII,1744,CASTIZO,MULATA,0
XVIII,1744,ESPAÑOL,CASTIZA,0
XVIII,1744,ESPAÑOL,ESPAÑOLA,53
XVIII,1744,ESPAÑOL,INDIA,0
XVIII,1744,ESPAÑOL,MESTIZA,6
XVIII,1744,ESPAÑOL,MORISCA,1
XVIII,1744,ESPAÑOL,MULATA,0
XVIII,1744,INDIO,CASTIZA,0
XVIII,1744,INDIO,ESPAÑOLA,3
XVIII,1744,INDIO,INDIA,45
XVIII,1744,INDIO,MESTIZA,4
XVIII,1744,INDIO,MORISCA,4
XVIII,1744,INDIO,MULATA,7
XVIII,1744,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,2
XVIII,1744,MESTIZO,CASTIZA,0
XVIII,1744,MESTIZO,ESPAÑOLA,5
XVIII,1744,MESTIZO,INDIA,3
XVIII,1744,MESTIZO,MESTIZA,12
XVIII,1744,MESTIZO,MORISCA,0
XVIII,1744,MESTIZO,MULATA,3
XVIII,1744,MORISCO,CASTIZA,0
XVIII,1744,MORISCO,ESPAÑOLA,2
XVIII,1744,MORISCO,INDIA,1
XVIII,1744,MORISCO,MESTIZA,1
XVIII,1744,MORISCO,MORISCA,1
XVIII,1744,MORISCO,MULATA,4
XVIII,1744,MULATO,CASTIZA,0
XVIII,1744,MULATO,ESPAÑOLA,2
XVIII,1744,MULATO,INDIA,7
XVIII,1744,MULATO,MESTIZA,6
XVIII,1744,MULATO,MORISCA,3
XVIII,1744,MULATO,MULATA,9
XVIII,1744,NEGRO,FEMENINA SIN CATEG.,0
XVIII,1745,CASTIZO,CASTIZA,0
XVIII,1745,CASTIZO,ESPAÑOLA,0
XVIII,1745,CASTIZO,INDIA,0
XVIII,1745,CASTIZO,MESTIZA,0
XVIII,1745,CASTIZO,MORISCA,0
XVIII,1745,CASTIZO,MULATA,0
XVIII,1745,ESPAÑOL,CASTIZA,0
XVIII,1745,ESPAÑOL,ESPAÑOLA,58
XVIII,1745,ESPAÑOL,INDIA,3
XVIII,1745,ESPAÑOL,MESTIZA,0
XVIII,1745,ESPAÑOL,MORISCA,2
XVIII,1745,ESPAÑOL,MULATA,0
XVIII,1745,INDIO,CASTIZA,0
XVIII,1745,INDIO,ESPAÑOLA,2
XVIII,1745,INDIO,INDIA,54
XVIII,1745,INDIO,MESTIZA,8
XVIII,1745,INDIO,MORISCA,3
XVIII,1745,INDIO,MULATA,10
XVIII,1745,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,4
XVIII,1745,MESTIZO,CASTIZA,0
XVIII,1745,MESTIZO,ESPAÑOLA,5
XVIII,1745,MESTIZO,INDIA,1
XVIII,1745,MESTIZO,MESTIZA,7
XVIII,1745,MESTIZO,MORISCA,3
XVIII,1745,MESTIZO,MULATA,2
XVIII,1745,MORISCO,CASTIZA,0
XVIII,1745,MORISCO,ESPAÑOLA,4
XVIII,1745,MORISCO,INDIA,3
XVIII,1745,MORISCO,MESTIZA,3
XVIII,1745,MORISCO,MORISCA,3
XVIII,1745,MORISCO,MULATA,5
XVIII,1745,MULATO,CASTIZA,0
XVIII,1745,MULATO,ESPAÑOLA,2
XVIII,1745,MULATO,INDIA,7
XVIII,1745,MULATO,MESTIZA,3
XVIII,1745,MULATO,MORISCA,4
XVIII,1745,MULATO,MULATA,5
XVIII,1745,NEGRO,FEMENINA SIN CATEG.,0
XVIII,1746,CASTIZO,CASTIZA,0
XVIII,1746,CASTIZO,ESPAÑOLA,0
XVIII,1746,CASTIZO,INDIA,0
XVIII,1746,CASTIZO,MESTIZA,0
XVIII,1746,CASTIZO,MORISCA,0
XVIII,1746,CASTIZO,MULATA,0
XVIII,1746,ESPAÑOL,CASTIZA,0
XVIII,1746,ESPAÑOL,ESPAÑOLA,48
XVIII,1746,ESPAÑOL,INDIA,5
XVIII,1746,ESPAÑOL,MESTIZA,4
XVIII,1746,ESPAÑOL,MORISCA,3
XVIII,1746,ESPAÑOL,MULATA,0
XVIII,1746,INDIO,CASTIZA,0
XVIII,1746,INDIO,ESPAÑOLA,3
XVIII,1746,INDIO,INDIA,44
XVIII,1746,INDIO,MESTIZA,11
XVIII,1746,INDIO,MORISCA,3
XVIII,1746,INDIO,MULATA,14
XVIII,1746,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,0
XVIII,1746,MESTIZO,CASTIZA,0
XVIII,1746,MESTIZO,ESPAÑOLA,5
XVIII,1746,MESTIZO,INDIA,1
XVIII,1746,MESTIZO,MESTIZA,2
XVIII,1746,MESTIZO,MORISCA,2
XVIII,1746,MESTIZO,MULATA,1
XVIII,1746,MORISCO,CASTIZA,0
XVIII,1746,MORISCO,ESPAÑOLA,3
XVIII,1746,MORISCO,INDIA,1
XVIII,1746,MORISCO,MESTIZA,1
XVIII,1746,MORISCO,MORISCA,2
XVIII,1746,MORISCO,MULATA,1
XVIII,1746,MULATO,CASTIZA,0
XVIII,1746,MULATO,ESPAÑOLA,1
XVIII,1746,MULATO,INDIA,11
XVIII,1746,MULATO,MESTIZA,1
XVIII,1746,MULATO,MORISCA,1
XVIII,1746,MULATO,MULATA,8
XVIII,1746,NEGRO,FEMENINA SIN CATEG.,0
XVIII,1747,CASTIZO,CASTIZA,0
XVIII,1747,CASTIZO,ESPAÑOLA,0
XVIII,1747,CASTIZO,INDIA,0
XVIII,1747,CASTIZO,MESTIZA,0
XVIII,1747,CASTIZO,MORISCA,0
XVIII,1747,CASTIZO,MULATA,0
XVIII,1747,ESPAÑOL,CASTIZA,0
XVIII,1747,ESPAÑOL,ESPAÑOLA,50
XVIII,1747,ESPAÑOL,INDIA,1
XVIII,1747,ESPAÑOL,MESTIZA,0
XVIII,1747,ESPAÑOL,MORISCA,0
XVIII,1747,ESPAÑOL,MULATA,3
XVIII,1747,INDIO,CASTIZA,0
XVIII,1747,INDIO,ESPAÑOLA,6
XVIII,1747,INDIO,INDIA,45
XVIII,1747,INDIO,MESTIZA,7
XVIII,1747,INDIO,MORISCA,5
XVIII,1747,INDIO,MULATA,9
XVIII,1747,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,1
XVIII,1747,MESTIZO,CASTIZA,0
XVIII,1747,MESTIZO,ESPAÑOLA,5
XVIII,1747,MESTIZO,INDIA,2
XVIII,1747,MESTIZO,MESTIZA,1
XVIII,1747,MESTIZO,MORISCA,1
XVIII,1747,MESTIZO,MULATA,1
XVIII,1747,MORISCO,CASTIZA,0
XVIII,1747,MORISCO,ESPAÑOLA,1
XVIII,1747,MORISCO,INDIA,1
XVIII,1747,MORISCO,MESTIZA,3
XVIII,1747,MORISCO,MORISCA,0
XVIII,1747,MORISCO,MULATA,1
XVIII,1747,MULATO,CASTIZA,0
XVIII,1747,MULATO,ESPAÑOLA,0
XVIII,1747,MULATO,INDIA,5
XVIII,1747,MULATO,MESTIZA,4
XVIII,1747,MULATO,MORISCA,5
XVIII,1747,MULATO,MULATA,10
XVIII,1747,NEGRO,FEMENINA SIN CATEG.,0
XVIII,1748,CASTIZO,CASTIZA,0
XVIII,1748,CASTIZO,ESPAÑOLA,0
XVIII,1748,CASTIZO,INDIA,0
XVIII,1748,CASTIZO,MESTIZA,0
XVIII,1748,CASTIZO,MORISCA,0
XVIII,1748,CASTIZO,MULATA,0
XVIII,1748,ESPAÑOL,CASTIZA,0
XVIII,1748,ESPAÑOL,ESPAÑOLA,59
XVIII,1748,ESPAÑOL,INDIA,2
XVIII,1748,ESPAÑOL,MESTIZA,2
XVIII,1748,ESPAÑOL,MORISCA,3
XVIII,1748,ESPAÑOL,MULATA,0
XVIII,1748,INDIO,CASTIZA,0
XVIII,1748,INDIO,ESPAÑOLA,3
XVIII,1748,INDIO,INDIA,46
XVIII,1748,INDIO,MESTIZA,5
XVIII,1748,INDIO,MORISCA,3
XVIII,1748,INDIO,MULATA,9
XVIII,1748,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,0
XVIII,1748,MESTIZO,CASTIZA,0
XVIII,1748,MESTIZO,ESPAÑOLA,4
XVIII,1748,MESTIZO,INDIA,4
XVIII,1748,MESTIZO,MESTIZA,5
XVIII,1748,MESTIZO,MORISCA,3
XVIII,1748,MESTIZO,MULATA,3
XVIII,1748,MORISCO,CASTIZA,0
XVIII,1748,MORISCO,ESPAÑOLA,1
XVIII,1748,MORISCO,INDIA,4
XVIII,1748,MORISCO,MESTIZA,2
XVIII,1748,MORISCO,MORISCA,2
XVIII,1748,MORISCO,MULATA,0
XVIII,1748,MULATO,CASTIZA,0
XVIII,1748,MULATO,ESPAÑOLA,4
XVIII,1748,MULATO,INDIA,12
XVIII,1748,MULATO,MESTIZA,2
XVIII,1748,MULATO,MORISCA,1
XVIII,1748,MULATO,MULATA,8
XVIII,1748,NEGRO,FEMENINA SIN CATEG.,0
XVIII,1749,CASTIZO,CASTIZA,0
XVIII,1749,CASTIZO,ESPAÑOLA,0
XVIII,1749,CASTIZO,INDIA,0
XVIII,1749,CASTIZO,MESTIZA,0
XVIII,1749,CASTIZO,MORISCA,0
XVIII,1749,CASTIZO,MULATA,0
XVIII,1749,ESPAÑOL,CASTIZA,0
XVIII,1749,ESPAÑOL,ESPAÑOLA,50
XVIII,1749,ESPAÑOL,INDIA,2
XVIII,1749,ESPAÑOL,MESTIZA,2
XVIII,1749,ESPAÑOL,MORISCA,0
XVIII,1749,ESPAÑOL,MULATA,0
XVIII,1749,INDIO,CASTIZA,0
XVIII,1749,INDIO,ESPAÑOLA,4
XVIII,1749,INDIO,INDIA,34
XVIII,1749,INDIO,MESTIZA,6
XVIII,1749,INDIO,MORISCA,7
XVIII,1749,INDIO,MULATA,8
XVIII,1749,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,2
XVIII,1749,MESTIZO,CASTIZA,0
XVIII,1749,MESTIZO,ESPAÑOLA,8
XVIII,1749,MESTIZO,INDIA,4
XVIII,1749,MESTIZO,MESTIZA,4
XVIII,1749,MESTIZO,MORISCA,0
XVIII,1749,MESTIZO,MULATA,1
XVIII,1749,MORISCO,CASTIZA,0
XVIII,1749,MORISCO,ESPAÑOLA,0
XVIII,1749,MORISCO,INDIA,5
XVIII,1749,MORISCO,MESTIZA,1
XVIII,1749,MORISCO,MORISCA,1
XVIII,1749,MORISCO,MULATA,0
XVIII,1749,MULATO,CASTIZA,0
XVIII,1749,MULATO,ESPAÑOLA,3
XVIII,1749,MULATO,INDIA,7
XVIII,1749,MULATO,MESTIZA,3
XVIII,1749,MULATO,MORISCA,4
XVIII,1749,MULATO,MULATA,7
XVIII,1749,NEGRO,FEMENINA SIN CATEG.,0
XVIII,1750,CASTIZO,CASTIZA,0
XVIII,1750,CASTIZO,ESPAÑOLA,0
XVIII,1750,CASTIZO,INDIA,0
XVIII,1750,CASTIZO,MESTIZA,0
XVIII,1750,CASTIZO,MORISCA,0
XVIII,1750,CASTIZO,MULATA,0
XVIII,1750,ESPAÑOL,CASTIZA,0
XVIII,1750,ESPAÑOL,ESPAÑOLA,49
XVIII,1750,ESPAÑOL,INDIA,0
XVIII,1750,ESPAÑOL,MESTIZA,1
XVIII,1750,ESPAÑOL,MORISCA,1
XVIII,1750,ESPAÑOL,MULATA,1
XVIII,1750,INDIO,CASTIZA,0
XVIII,1750,INDIO,ESPAÑOLA,0
XVIII,1750,INDIO,INDIA,24
XVIII,1750,INDIO,MESTIZA,6
XVIII,1750,INDIO,MORISCA,2
XVIII,1750,INDIO,MULATA,3
XVIII,1750,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,0
XVIII,1750,MESTIZO,CASTIZA,0
XVIII,1750,MESTIZO,ESPAÑOLA,1
XVIII,1750,MESTIZO,INDIA,1
XVIII,1750,MESTIZO,MESTIZA,5
XVIII,1750,MESTIZO,MORISCA,1
XVIII,1750,MESTIZO,MULATA,0
XVIII,1750,MORISCO,CASTIZA,0
XVIII,1750,MORISCO,ESPAÑOLA,1
XVIII,1750,MORISCO,INDIA,2
XVIII,1750,MORISCO,MESTIZA,0
XVIII,1750,MORISCO,MORISCA,0
XVIII,1750,MORISCO,MULATA,2
XVIII,1750,MULATO,CASTIZA,0
XVIII,1750,MULATO,ESPAÑOLA,0
XVIII,1750,MULATO,INDIA,1
XVIII,1750,MULATO,MESTIZA,2
XVIII,1750,MULATO,MORISCA,4
XVIII,1750,MULATO,MULATA,7
XVIII,1750,NEGRO,FEMENINA SIN CATEG.,0
XVIII,1751,CASTIZO,CASTIZA,0
XVIII,1751,CASTIZO,ESPAÑOLA,0
XVIII,1751,CASTIZO,INDIA,0
XVIII,1751,CASTIZO,MESTIZA,0
XVIII,1751,CASTIZO,MORISCA,0
XVIII,1751,CASTIZO,MULATA,0
XVIII,1751,ESPAÑOL,CASTIZA,0
XVIII,1751,ESPAÑOL,ESPAÑOLA,42
XVIII,1751,ESPAÑOL,INDIA,1
XVIII,1751,ESPAÑOL,MESTIZA,2
XVIII,1751,ESPAÑOL,MORISCA,0
XVIII,1751,ESPAÑOL,MULATA,1
XVIII,1751,INDIO,CASTIZA,0
XVIII,1751,INDIO,ESPAÑOLA,1
XVIII,1751,INDIO,INDIA,30
XVIII,1751,INDIO,MESTIZA,4
XVIII,1751,INDIO,MORISCA,8
XVIII,1751,INDIO,MULATA,2
XVIII,1751,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,1
XVIII,1751,MESTIZO,CASTIZA,0
XVIII,1751,MESTIZO,ESPAÑOLA,4
XVIII,1751,MESTIZO,INDIA,3
XVIII,1751,MESTIZO,MESTIZA,6
XVIII,1751,MESTIZO,MORISCA,0
XVIII,1751,MESTIZO,MULATA,1
XVIII,1751,MORISCO,CASTIZA,0
XVIII,1751,MORISCO,ESPAÑOLA,1
XVIII,1751,MORISCO,INDIA,2
XVIII,1751,MORISCO,MESTIZA,1
XVIII,1751,MORISCO,MORISCA,2
XVIII,1751,MORISCO,MULATA,2
XVIII,1751,MULATO,CASTIZA,0
XVIII,1751,MULATO,ESPAÑOLA,2
XVIII,1751,MULATO,INDIA,10
XVIII,1751,MULATO,MESTIZA,2
XVIII,1751,MULATO,MORISCA,1
XVIII,1751,MULATO,MULATA,6
XVIII,1751,NEGRO,FEMENINA SIN CATEG.,0
XVIII,1752,CASTIZO,CASTIZA,0
XVIII,1752,CASTIZO,ESPAÑOLA,0
XVIII,1752,CASTIZO,INDIA,0
XVIII,1752,CASTIZO,MESTIZA,0
XVIII,1752,CASTIZO,MORISCA,0
XVIII,1752,CASTIZO,MULATA,0
XVIII,1752,ESPAÑOL,CASTIZA,0
XVIII,1752,ESPAÑOL,ESPAÑOLA,70
XVIII,1752,ESPAÑOL,INDIA,1
XVIII,1752,ESPAÑOL,MESTIZA,2
XVIII,1752,ESPAÑOL,MORISCA,2
XVIII,1752,ESPAÑOL,MULATA,1
XVIII,1752,INDIO,CASTIZA,0
XVIII,1752,INDIO,ESPAÑOLA,5
XVIII,1752,INDIO,INDIA,84
XVIII,1752,INDIO,MESTIZA,7
XVIII,1752,INDIO,MORISCA,4
XVIII,1752,INDIO,MULATA,11
XVIII,1752,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,2
XVIII,1752,MESTIZO,CASTIZA,0
XVIII,1752,MESTIZO,ESPAÑOLA,5
XVIII,1752,MESTIZO,INDIA,3
XVIII,1752,MESTIZO,MESTIZA,7
XVIII,1752,MESTIZO,MORISCA,5
XVIII,1752,MESTIZO,MULATA,1
XVIII,1752,MORISCO,CASTIZA,0
XVIII,1752,MORISCO,ESPAÑOLA,2
XVIII,1752,MORISCO,INDIA,3
XVIII,1752,MORISCO,MESTIZA,0
XVIII,1752,MORISCO,MORISCA,5
XVIII,1752,MORISCO,MULATA,0
XVIII,1752,MULATO,CASTIZA,0
XVIII,1752,MULATO,ESPAÑOLA,1
XVIII,1752,MULATO,INDIA,8
XVIII,1752,MULATO,MESTIZA,6
XVIII,1752,MULATO,MORISCA,4
XVIII,1752,MULATO,MULATA,3
XVIII,1752,NEGRO,FEMENINA SIN CATEG.,0
XVIII,1753,CASTIZO,CASTIZA,0
XVIII,1753,CASTIZO,ESPAÑOLA,0
XVIII,1753,CASTIZO,INDIA,0
XVIII,1753,CASTIZO,MESTIZA,0
XVIII,1753,CASTIZO,MORISCA,0
XVIII,1753,CASTIZO,MULATA,0
XVIII,1753,ESPAÑOL,CASTIZA,0
XVIII,1753,ESPAÑOL,ESPAÑOLA,58
XVIII,1753,ESPAÑOL,INDIA,1
XVIII,1753,ESPAÑOL,MESTIZA,3
XVIII,1753,ESPAÑOL,MORISCA,2
XVIII,1753,ESPAÑOL,MULATA,1
XVIII,1753,INDIO,CASTIZA,0
XVIII,1753,INDIO,ESPAÑOLA,2
XVIII,1753,INDIO,INDIA,71
XVIII,1753,INDIO,MESTIZA,9
XVIII,1753,INDIO,MORISCA,12
XVIII,1753,INDIO,MULATA,7
XVIII,1753,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,4
XVIII,1753,MESTIZO,CASTIZA,0
XVIII,1753,MESTIZO,ESPAÑOLA,7
XVIII,1753,MESTIZO,INDIA,7
XVIII,1753,MESTIZO,MESTIZA,8
XVIII,1753,MESTIZO,MORISCA,2
XVIII,1753,MESTIZO,MULATA,4
XVIII,1753,MORISCO,CASTIZA,0
XVIII,1753,MORISCO,ESPAÑOLA,1
XVIII,1753,MORISCO,INDIA,3
XVIII,1753,MORISCO,MESTIZA,3
XVIII,1753,MORISCO,MORISCA,2
XVIII,1753,MORISCO,MULATA,1
XVIII,1753,MULATO,CASTIZA,1
XVIII,1753,MULATO,ESPAÑOLA,3
XVIII,1753,MULATO,INDIA,8
XVIII,1753,MULATO,MESTIZA,4
XVIII,1753,MULATO,MORISCA,3
